round,loss,accuracy,micro_precision,micro_recall,micro_f1,macro_precision,macro_recall,macro_f1,weighted_precision,weighted_recall,weighted_f1
122,0.970422,0.497241,0.497241,0.497241,0.497241,0.077024,0.104956,0.051999,0.987149,0.497241,0.658738
123,0.934548,0.511758,0.511758,0.511758,0.511758,0.147667,0.134316,0.092059,0.987467,0.511758,0.671528
124,0.870889,0.562105,0.562105,0.562105,0.562105,0.077049,0.106779,0.056368,0.986924,0.562105,0.713986
125,0.881518,0.543853,0.543853,0.543853,0.543853,0.076894,0.094785,0.055021,0.986201,0.543853,0.699145
126,0.84708,0.581395,0.581395,0.581395,0.581395,0.076827,0.089878,0.057344,0.985706,0.581395,0.729826
127,0.882769,0.538795,0.538795,0.538795,0.538795,0.076771,0.087309,0.054584,0.985351,0.538795,0.694966
128,0.854316,0.588124,0.588124,0.588124,0.588124,0.076842,0.092466,0.057795,0.985601,0.588124,0.73504
129,0.896323,0.53575,0.53575,0.53575,0.53575,0.076751,0.086265,0.054368,0.985198,0.53575,0.692402
130,0.873077,0.581395,0.581395,0.581395,0.581395,0.076808,0.092289,0.057367,0.985205,0.581395,0.729603
