round,loss,accuracy,micro_precision,micro_recall,micro_f1,macro_precision,macro_recall,macro_f1,weighted_precision,weighted_recall,weighted_f1
31,0.09193,0.989003,0.989003,0.989003,0.989003,0.202617,0.252528,0.217382,0.989678,0.989003,0.989128
32,0.118167,0.987961,0.987961,0.987961,0.987961,0.185629,0.208033,0.19275,0.988407,0.987961,0.988099
33,0.224834,0.909743,0.909743,0.909743,0.909743,0.166066,0.163672,0.159696,0.987269,0.909743,0.946811
34,0.306576,0.863702,0.863702,0.863702,0.863702,0.167045,0.194214,0.157037,0.988123,0.863702,0.921188
35,0.303386,0.86582,0.86582,0.86582,0.86582,0.167135,0.192329,0.157215,0.988929,0.86582,0.92277
36,0.283738,0.88338,0.88338,0.88338,0.88338,0.168486,0.229676,0.161218,0.989765,0.88338,0.93268
37,0.281276,0.900385,0.900385,0.900385,0.900385,0.169429,0.24632,0.164509,0.990036,0.900385,0.942099
38,0.297003,0.90103,0.90103,0.90103,0.90103,0.169438,0.246312,0.164601,0.989973,0.90103,0.942426
39,0.313335,0.894774,0.894774,0.894774,0.894774,0.169203,0.244828,0.163612,0.989848,0.894774,0.938921
40,0.33132,0.885735,0.885735,0.885735,0.885735,0.168953,0.243694,0.162312,0.989799,0.885735,0.933866
41,0.329073,0.904702,0.904702,0.904702,0.904702,0.169343,0.24171,0.164827,0.989687,0.904702,0.944367
42,0.32898,0.91113,0.91113,0.91113,0.91113,0.169509,0.240735,0.165723,0.989681,0.91113,0.947896
43,0.321196,0.917115,0.917115,0.917115,0.917115,0.169716,0.240469,0.166646,0.989692,0.917115,0.951162
44,0.318442,0.920955,0.920955,0.920955,0.920955,0.169904,0.241113,0.167332,0.98972,0.920955,0.953249
45,0.30428,0.920119,0.920119,0.920119,0.920119,0.169861,0.240973,0.16718,0.989706,0.920119,0.952791
46,0.304715,0.919693,0.919693,0.919693,0.919693,0.169842,0.240901,0.167103,0.989725,0.919693,0.95257
47,0.287658,0.920917,0.920917,0.920917,0.920917,0.169903,0.241107,0.167325,0.989724,0.920917,0.95323
48,0.29788,0.914273,0.914273,0.914273,0.914273,0.169598,0.239992,0.166156,0.98975,0.914273,0.949648
49,0.285211,0.91435,0.91435,0.91435,0.91435,0.169595,0.240005,0.166169,0.989703,0.91435,0.949669
50,0.29887,0.90982,0.90982,0.90982,0.90982,0.169419,0.239245,0.165416,0.989764,0.90982,0.947233
51,0.287359,0.909436,0.909436,0.909436,0.909436,0.169398,0.239181,0.165353,0.989714,0.909436,0.947001
52,0.297551,0.918031,0.918031,0.918031,0.918031,0.169701,0.240622,0.166808,0.989227,0.918031,0.951443
53,0.299641,0.923328,0.923328,0.923328,0.923328,0.169931,0.241511,0.167785,0.988892,0.923328,0.954143
54,0.306834,0.929988,0.929988,0.929988,0.929988,0.170336,0.242628,0.169113,0.98892,0.929988,0.957723
55,0.304557,0.93192,0.93192,0.93192,0.93192,0.170463,0.242952,0.169527,0.988867,0.93192,0.958729
56,0.321764,0.94135,0.94135,0.94135,0.94135,0.175018,0.244547,0.171776,0.988983,0.94135,0.963771
57,0.325079,0.942523,0.942523,0.942523,0.942523,0.173979,0.244897,0.17239,0.988961,0.942523,0.964388
58,0.342566,0.951629,0.951629,0.951629,0.951629,0.174628,0.247756,0.176783,0.989059,0.951629,0.969238
59,0.338365,0.961368,0.961368,0.961368,0.961368,0.176753,0.251533,0.182431,0.989132,0.961368,0.974376
60,0.360129,0.954954,0.954954,0.954954,0.954954,0.176478,0.255457,0.18184,0.989175,0.954954,0.971054
