round,loss,accuracy,micro_precision,micro_recall,micro_f1,macro_precision,macro_recall,macro_f1,weighted_precision,weighted_recall,weighted_f1
61,0.420778,0.933315,0.933315,0.933315,0.933315,0.115972,0.171043,0.117282,0.988509,0.933315,0.959315
62,0.462599,0.907811,0.907811,0.907811,0.907811,0.114013,0.165257,0.112315,0.988277,0.907811,0.945466
63,0.462065,0.903089,0.903089,0.903089,0.903089,0.112967,0.15049,0.11015,0.987752,0.903089,0.942824
64,0.437875,0.936792,0.936792,0.936792,0.936792,0.114218,0.154619,0.11436,0.987952,0.936792,0.961045
65,0.422568,0.939239,0.939239,0.939239,0.939239,0.114764,0.163882,0.115467,0.988268,0.939239,0.962351
66,0.401288,0.9482,0.9482,0.9482,0.9482,0.115245,0.164143,0.116791,0.988309,0.9482,0.967094
67,0.387378,0.953822,0.953822,0.953822,0.953822,0.115493,0.161961,0.117524,0.98821,0.953822,0.970025
68,0.380893,0.931408,0.931408,0.931408,0.931408,0.114727,0.180098,0.114903,0.988824,0.931408,0.95818
69,0.375066,0.951857,0.951857,0.951857,0.951857,0.115373,0.165892,0.117208,0.988342,0.951857,0.968996
70,0.379538,0.916565,0.916565,0.916565,0.916565,0.114289,0.186468,0.113161,0.989043,0.916565,0.950175
71,0.374894,0.943014,0.943014,0.943014,0.943014,0.115484,0.180549,0.116925,0.988825,0.943014,0.964357
72,0.373811,0.90589,0.90589,0.90589,0.90589,0.113883,0.185842,0.111741,0.989021,0.90589,0.944337
73,0.371529,0.935573,0.935573,0.935573,0.935573,0.114773,0.177674,0.115175,0.98866,0.935573,0.96036
74,0.386199,0.878764,0.878764,0.878764,0.878764,0.113127,0.182429,0.10868,0.988904,0.878764,0.929225
75,0.3827,0.925368,0.925368,0.925368,0.925368,0.11422,0.177127,0.113554,0.988644,0.925368,0.95489
76,0.399688,0.854939,0.854939,0.854939,0.854939,0.112716,0.178427,0.10633,0.988758,0.854939,0.915598
77,0.379692,0.914622,0.914622,0.914622,0.914622,0.11364,0.173761,0.111884,0.988524,0.914622,0.949068
78,0.399481,0.846908,0.846908,0.846908,0.846908,0.112702,0.175992,0.105536,0.988676,0.846908,0.910931
79,0.383141,0.907131,0.907131,0.907131,0.907131,0.113113,0.168053,0.110622,0.988307,0.907131,0.944966
80,0.383388,0.853879,0.853879,0.853879,0.853879,0.112292,0.156231,0.105229,0.987917,0.853879,0.914997
82,0.391214,0.846867,0.846867,0.846867,0.846867,0.11238,0.15412,0.104585,0.987838,0.846867,0.910923
83,0.375903,0.892049,0.892049,0.892049,0.892049,0.112338,0.1551,0.108318,0.987825,0.892049,0.936627
84,0.380011,0.850594,0.850594,0.850594,0.850594,0.112152,0.15291,0.104816,0.987757,0.850594,0.91308
85,0.369846,0.881765,0.881765,0.881765,0.881765,0.111941,0.146149,0.106929,0.987506,0.881765,0.930883
86,0.394954,0.847241,0.847241,0.847241,0.847241,0.111838,0.152534,0.104538,0.987761,0.847241,0.911139
87,0.37352,0.888224,0.888224,0.888224,0.888224,0.111827,0.141867,0.107189,0.987391,0.888224,0.934513
88,0.400434,0.843459,0.843459,0.843459,0.843459,0.111803,0.152111,0.104228,0.987739,0.843459,0.908928
89,0.375467,0.894561,0.894561,0.894561,0.894561,0.111897,0.141968,0.107705,0.98744,0.894561,0.938054
90,0.402202,0.843341,0.843341,0.843341,0.843341,0.111804,0.152097,0.104219,0.987753,0.843341,0.908864
91,0.375783,0.889599,0.889599,0.889599,0.889599,0.111767,0.139832,0.107173,0.987321,0.889599,0.93528
