round,loss,accuracy,micro_precision,micro_recall,micro_f1,macro_precision,macro_recall,macro_f1,weighted_precision,weighted_recall,weighted_f1
93,0.372123,0.879758,0.879758,0.879758,0.879758,0.091892,0.127793,0.087849,0.98849,0.879758,0.930029
94,0.38345,0.903806,0.903806,0.903806,0.903806,0.092271,0.129995,0.089758,0.988679,0.903806,0.943453
95,0.387114,0.891236,0.891236,0.891236,0.891236,0.09201,0.128843,0.088706,0.988154,0.891236,0.936286
96,0.388799,0.905968,0.905968,0.905968,0.905968,0.092236,0.130193,0.089916,0.987721,0.905968,0.944199
97,0.415233,0.905699,0.905699,0.905699,0.905699,0.092237,0.13017,0.089892,0.987693,0.905699,0.944039
98,0.407433,0.91213,0.91213,0.91213,0.91213,0.092379,0.130758,0.09047,0.987773,0.91213,0.947578
99,0.427617,0.938519,0.938519,0.938519,0.938519,0.093285,0.133174,0.093401,0.987939,0.938519,0.961799
100,0.422832,0.916771,0.916771,0.916771,0.916771,0.092495,0.131183,0.090912,0.987838,0.916771,0.950122
101,0.427908,0.962102,0.962102,0.962102,0.962102,0.094061,0.122432,0.095772,0.98759,0.962102,0.97419
102,0.425452,0.932292,0.932292,0.932292,0.932292,0.093011,0.132606,0.092582,0.988047,0.932292,0.958543
103,0.425112,0.957244,0.957244,0.957244,0.957244,0.090701,0.091671,0.089666,0.986341,0.957244,0.971516
104,0.400623,0.955403,0.955403,0.955403,0.955403,0.09447,0.13518,0.096229,0.98821,0.955403,0.970795
105,0.422092,0.955032,0.955032,0.955032,0.955032,0.090649,0.09121,0.089473,0.986323,0.955032,0.970369
106,0.419407,0.95131,0.95131,0.95131,0.95131,0.092635,0.115471,0.092792,0.98743,0.95131,0.968588
107,0.435651,0.936847,0.936847,0.936847,0.936847,0.090604,0.090628,0.088531,0.986348,0.936847,0.960879
108,0.446762,0.896935,0.896935,0.896935,0.896935,0.09118,0.105367,0.087578,0.987026,0.896935,0.939386
109,0.448308,0.913418,0.913418,0.913418,0.913418,0.09052,0.088824,0.087253,0.986292,0.913418,0.948363
