round,loss,accuracy,micro_precision,micro_recall,micro_f1,macro_precision,macro_recall,macro_f1,weighted_precision,weighted_recall,weighted_f1
62,0.544622,0.789212,0.789212,0.789212,0.789212,0.111587,0.138199,0.100335,0.986841,0.789212,0.876479
63,0.60833,0.722089,0.722089,0.722089,0.722089,0.111686,0.146199,0.095619,0.987296,0.722089,0.833278
64,0.58616,0.74919,0.74919,0.74919,0.74919,0.111732,0.141527,0.097688,0.987368,0.74919,0.851228
66,0.539494,0.816391,0.816391,0.816391,0.816391,0.112689,0.149083,0.104013,0.988303,0.816391,0.893368
67,0.497036,0.861326,0.861326,0.861326,0.861326,0.112175,0.133341,0.106131,0.987374,0.861326,0.919584
68,0.471258,0.881335,0.881335,0.881335,0.881335,0.113745,0.160587,0.110191,0.988255,0.881335,0.930864
69,0.422224,0.9239,0.9239,0.9239,0.9239,0.11493,0.157049,0.114878,0.987965,0.9239,0.954183
70,0.434477,0.905217,0.905217,0.905217,0.905217,0.113912,0.16217,0.111973,0.988227,0.905217,0.944041
71,0.404792,0.9322,0.9322,0.9322,0.9322,0.115053,0.164143,0.115592,0.988326,0.9322,0.958661
72,0.411454,0.912753,0.912753,0.912753,0.912753,0.113624,0.161555,0.11188,0.988324,0.912753,0.948181
73,0.377132,0.934294,0.934294,0.934294,0.934294,0.114459,0.163111,0.11465,0.988367,0.934294,0.959777
74,0.396023,0.907622,0.907622,0.907622,0.907622,0.113153,0.160048,0.110686,0.988262,0.907622,0.945354
75,0.35267,0.938904,0.938904,0.938904,0.938904,0.114428,0.163085,0.114839,0.98845,0.938904,0.962255
76,0.365826,0.909753,0.909753,0.909753,0.909753,0.113056,0.159784,0.110615,0.988232,0.909753,0.946499
77,0.338542,0.944515,0.944515,0.944515,0.944515,0.114656,0.163537,0.115552,0.988505,0.944515,0.96524
78,0.352356,0.911071,0.911071,0.911071,0.911071,0.113016,0.15977,0.110612,0.988318,0.911071,0.947255
79,0.32382,0.944903,0.944903,0.944903,0.944903,0.114572,0.163511,0.115419,0.988507,0.944903,0.965441
80,0.342691,0.90769,0.90769,0.90769,0.90769,0.112907,0.159346,0.110169,0.988449,0.90769,0.945472
81,0.31187,0.934088,0.934088,0.934088,0.934088,0.113819,0.162266,0.113446,0.988496,0.934088,0.95971
82,0.33743,0.908115,0.908115,0.908115,0.908115,0.112912,0.159372,0.110186,0.988696,0.908115,0.945816
83,0.314838,0.936611,0.936611,0.936611,0.936611,0.113953,0.162542,0.113809,0.988751,0.936611,0.96117
84,0.334153,0.910022,0.910022,0.910022,0.910022,0.112929,0.159569,0.11037,0.988649,0.910022,0.946834
85,0.313823,0.932618,0.932618,0.932618,0.932618,0.113735,0.162092,0.113188,0.988738,0.932618,0.959041
86,0.337179,0.899975,0.899975,0.899975,0.899975,0.112697,0.158448,0.109313,0.988663,0.899975,0.941343
87,0.317812,0.926548,0.926548,0.926548,0.926548,0.113489,0.161414,0.112342,0.988973,0.926548,0.955908
88,0.335361,0.895288,0.895288,0.895288,0.895288,0.112581,0.157915,0.108829,0.988617,0.895288,0.938738
89,0.318928,0.921963,0.921963,0.921963,0.921963,0.11331,0.160901,0.111754,0.988899,0.921963,0.953412
90,0.344569,0.889326,0.889326,0.889326,0.889326,0.112471,0.157247,0.108253,0.988649,0.889326,0.935447
91,0.31938,0.913059,0.913059,0.913059,0.913059,0.113024,0.159905,0.11069,0.988838,0.913059,0.948571
92,0.346689,0.887496,0.887496,0.887496,0.887496,0.112439,0.157044,0.108083,0.988606,0.887496,0.934409
