round,loss,accuracy,micro_precision,micro_recall,micro_f1,macro_precision,macro_recall,macro_f1,weighted_precision,weighted_recall,weighted_f1
32,0.073707,0.993534,0.993534,0.993534,0.993534,0.16559,0.166666,0.166126,0.987121,0.993534,0.990317
33,0.112052,0.990959,0.990959,0.990959,0.990959,0.16682,0.167166,0.166973,0.98717,0.990959,0.989061
34,0.216265,0.910722,0.910722,0.910722,0.910722,0.165954,0.160924,0.15957,0.987281,0.910722,0.947376
35,0.356546,0.829557,0.829557,0.829557,0.829557,0.165863,0.151859,0.151727,0.987166,0.829557,0.901377
36,0.445243,0.780361,0.780361,0.780361,0.780361,0.166325,0.170806,0.147431,0.987694,0.780361,0.871373
37,0.473113,0.762214,0.762214,0.762214,0.762214,0.167186,0.207881,0.146597,0.989659,0.762214,0.860147
38,0.489954,0.74668,0.74668,0.74668,0.74668,0.167966,0.252539,0.146003,0.990957,0.74668,0.84998
39,0.476612,0.745337,0.745337,0.745337,0.745337,0.168264,0.269991,0.146288,0.991391,0.745337,0.849029
40,0.458978,0.7546,0.7546,0.7546,0.7546,0.167786,0.241817,0.146649,0.990536,0.7546,0.855125
41,0.420705,0.784557,0.784557,0.784557,0.784557,0.166834,0.189328,0.148502,0.988954,0.784557,0.87426
42,0.396953,0.810489,0.810489,0.810489,0.810489,0.166524,0.174015,0.150723,0.988475,0.810489,0.890222
43,0.383091,0.825535,0.825535,0.825535,0.825535,0.166501,0.172953,0.152217,0.988397,0.825535,0.899251
44,0.350454,0.875985,0.875985,0.875985,0.875985,0.167119,0.190743,0.158194,0.988757,0.875985,0.928487
45,0.328985,0.899502,0.899502,0.899502,0.899502,0.167081,0.185677,0.160354,0.988596,0.899502,0.941588
46,0.326444,0.909445,0.909445,0.909445,0.909445,0.169121,0.232066,0.164842,0.989674,0.909445,0.94706
47,0.299279,0.942329,0.942329,0.942329,0.942329,0.168459,0.198436,0.166681,0.988806,0.942329,0.964643
48,0.314589,0.940304,0.940304,0.940304,0.940304,0.170689,0.235548,0.170473,0.989634,0.940304,0.963623
49,0.286725,0.962245,0.962245,0.962245,0.962245,0.168449,0.186778,0.168326,0.988464,0.962245,0.97498
50,0.315188,0.9486,0.9486,0.9486,0.9486,0.17192,0.24326,0.173384,0.989775,0.9486,0.968006
51,0.307254,0.961834,0.961834,0.961834,0.961834,0.167907,0.181825,0.167347,0.988323,0.961834,0.974738
52,0.31767,0.960996,0.960996,0.960996,0.960996,0.17125,0.21626,0.173164,0.989142,0.960996,0.974424
53,0.31753,0.966796,0.966796,0.966796,0.966796,0.167909,0.179643,0.167735,0.988249,0.966796,0.977276
54,0.334009,0.965971,0.965971,0.965971,0.965971,0.169758,0.195882,0.170914,0.988538,0.965971,0.97687
55,0.317985,0.974734,0.974734,0.974734,0.974734,0.170636,0.186368,0.171221,0.988342,0.974734,0.981343
56,0.363395,0.96234,0.96234,0.96234,0.96234,0.173788,0.236502,0.17751,0.989389,0.96234,0.975084
57,0.337231,0.972198,0.972198,0.972198,0.972198,0.168163,0.176154,0.168331,0.987968,0.972198,0.979939
58,0.386754,0.954053,0.954053,0.954053,0.954053,0.174822,0.24794,0.178933,0.989191,0.954053,0.970609
59,0.392666,0.949364,0.949364,0.949364,0.949364,0.168258,0.181941,0.167005,0.987645,0.949364,0.967983
60,0.408698,0.938784,0.938784,0.938784,0.938784,0.176804,0.253919,0.180968,0.989095,0.938784,0.962577
61,0.446763,0.89732,0.89732,0.89732,0.89732,0.168568,0.199027,0.162962,0.98761,0.89732,0.940009
